Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,58,4.89,0,10.01,,7/1/13,6/30/15
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1081,1.22,0,2.6,,7/1/13,6/30/15
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Pressure sores,PSI_3_ULCER,No Different than the National Rate,263,0.42,0,1.84,,7/1/13,6/30/15
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,1060,0.4,0.07,0.72,,7/1/13,6/30/15
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,736,0.17,0,0.49,,7/1/13,6/30/15
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,41,0.06,0.06,0.06,,7/1/13,6/30/15
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.82,0.35,1.3,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/12,3/31/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,3411,4.28,2.22,6.33,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,415,12.39,6.47,18.32,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,664,1.76,0,3.79,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Worse than the National Rate,11995,2.12,1.55,2.69,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,4252,0.08,0,0.72,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,261,149.49,118.36,180.62,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Worse than the National Rate,11183,0.74,0.48,0.99,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Infections from a large venous catheter,PSI_7_CVCBI,Worse than the National Rate,6038,0.83,0.62,1.05,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,2008,0.06,0.06,0.06,,7/1/13,6/30/15
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Serious complications,PSI_90_SAFETY,Worse than the National Rate,Not Available,1.15,0.95,1.36,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,238,2.2,1.4,3.6,,4/1/12,3/31/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,663,2.92,0,6.88,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,40,13.02,4.9,21.13,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,63,2.21,0,4.49,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,3167,1.12,0,2.31,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,769,0.91,0,2.05,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,31,141,87.84,194.17,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,3092,0.36,0.05,0.66,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1952,0.27,0,0.58,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,148,0.06,0.06,0.06,,7/1/13,6/30/15
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.74,0.35,1.13,,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/12,3/31/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,77,4.87,0,9.98,,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,872,1.76,0.4,3.11,,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Pressure sores,PSI_3_ULCER,No Different than the National Rate,89,0.44,0,1.88,,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,849,0.39,0.07,0.71,,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,600,0.15,0,0.47,,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,59,0.06,0.06,0.06,,7/1/13,6/30/15
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.94,0.47,1.41,,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/12,3/31/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,64,4.95,0,10.09,,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,879,1.83,0.45,3.2,,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,197,1.42,0.01,2.84,,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,869,0.4,0.07,0.72,,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,646,0.16,0,0.49,,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,47,0.06,0.06,0.06,,7/1/13,6/30/15
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1.05,0.58,1.53,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,427,2.9,1.9,4.3,,4/1/12,3/31/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Better than the National Rate,3635,2.4,0.12,4.68,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,599,13.28,7.73,18.84,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,436,1.86,0,3.95,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Worse than the National Rate,13863,2.65,2.04,3.26,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Pressure sores,PSI_3_ULCER,No Different than the National Rate,3218,0.36,0,1.08,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,181,124.64,87.93,161.35,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,12805,0.55,0.31,0.8,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,9454,0.07,0,0.29,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,2276,0.06,0.06,0.06,,7/1/13,6/30/15
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1.03,0.82,1.25,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,139,3.3,2.1,5.4,,4/1/12,3/31/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,2461,3.89,0.98,6.8,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,351,6.95,0.6,13.31,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,230,2.55,0.36,4.74,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,7908,1.01,0.28,1.74,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Pressure sores,PSI_3_ULCER,No Different than the National Rate,2380,0.13,0,0.92,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,121,134.87,93.17,176.58,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,7478,0.3,0.04,0.57,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,5627,0.19,0,0.44,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,1826,0.06,0.06,0.06,,7/1/13,6/30/15
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.65,0.38,0.92,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,655,2.2,1.5,3.2,,4/1/12,3/31/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,3358,4.18,1.86,6.49,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,250,9.43,2.53,16.34,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,342,1.95,0,4.1,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,11193,1.26,0.56,1.97,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Pressure sores,PSI_3_ULCER,Worse than the National Rate,3782,1.57,0.92,2.22,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,122,123.29,80.9,165.68,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,10615,0.35,0.1,0.6,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,6770,0.18,0,0.42,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,1520,0.06,0.06,0.06,,7/1/13,6/30/15
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.86,0.62,1.1,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,500,2.6,1.8,3.8,,4/1/12,3/31/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,2564,3.02,0.32,5.72,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,313,9.59,3.05,16.14,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,272,1.99,0,4.15,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,7874,1.48,0.72,2.24,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,1884,0.16,0,1.03,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,132,146.85,105.83,187.88,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,7389,0.4,0.12,0.69,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,5024,0.21,0,0.49,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,1472,0.06,0.06,0.06,,7/1/13,6/30/15
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.75,0.48,1.02,,7/1/13,6/30/15
40029,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,5013293831,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,290,3,2,4.7,,4/1/12,3/31/15
40029,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,5013293831,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1539,3.69,0.53,6.85,,7/1/13,6/30/15
40029,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,5013293831,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,170,7.81,0.5,15.12,,7/1/13,6/30/15
